2017-09-22, 18:41:32, 25000000, 26000000, 1000000, 1, -8.02
2017-09-22, 18:41:32, 26000000, 27000000, 1000000, 1, -6.53
2017-09-22, 18:41:32, 27000000, 28000000, 1000000, 1, -7.33
2017-09-22, 18:41:32, 28000000, 29000000, 1000000, 1, -8.97
2017-09-22, 18:41:32, 29000000, 30000000, 1000000, 1, -14.62
2017-09-22, 18:41:32, 30000000, 31000000, 1000000, 1, -16.05
2017-09-22, 18:41:32, 31000000, 32000000, 1000000, 1, -9.82
2017-09-22, 18:41:32, 32000000, 33000000, 1000000, 1, -2.44
2017-09-22, 18:41:32, 33000000, 34000000, 1000000, 1, -0.74
2017-09-22, 18:41:32, 34000000, 35000000, 1000000, 1, -1.99
2017-09-22, 18:41:32, 35000000, 36000000, 1000000, 1, -1.72
2017-09-22, 18:41:32, 36000000, 37000000, 1000000, 1, -1.73
2017-09-22, 18:41:32, 37000000, 38000000, 1000000, 1, -7.70
2017-09-22, 18:41:32, 38000000, 39000000, 1000000, 1, -5.53
2017-09-22, 18:41:32, 39000000, 40000000, 1000000, 1, -3.93
2017-09-22, 18:41:32, 40000000, 41000000, 1000000, 1, -3.93
2017-09-22, 18:41:32, 41000000, 42000000, 1000000, 1, -3.07
2017-09-22, 18:41:32, 42000000, 43000000, 1000000, 1, -4.98
2017-09-22, 18:41:32, 43000000, 44000000, 1000000, 1, -7.01
2017-09-22, 18:41:32, 44000000, 45000000, 1000000, 1, -10.66
2017-09-22, 18:41:32, 45000000, 46000000, 1000000, 1, -8.68
2017-09-22, 18:41:32, 46000000, 47000000, 1000000, 1, -12.83
2017-09-22, 18:41:32, 47000000, 48000000, 1000000, 1, -2.26
2017-09-22, 18:41:32, 48000000, 49000000, 1000000, 1, -3.50
2017-09-22, 18:41:32, 49000000, 50000000, 1000000, 1, -2.56
2017-09-22, 18:41:32, 50000000, 51000000, 1000000, 1, -1.66
2017-09-22, 18:41:32, 51000000, 52000000, 1000000, 1, 3.46
2017-09-22, 18:41:32, 52000000, 53000000, 1000000, 1, 2.27
2017-09-22, 18:41:32, 53000000, 54000000, 1000000, 1, 0.45
2017-09-22, 18:41:32, 54000000, 55000000, 1000000, 1, 2.87
2017-09-22, 18:41:32, 55000000, 56000000, 1000000, 1, 4.00
2017-09-22, 18:41:32, 56000000, 57000000, 1000000, 1, 4.09
2017-09-22, 18:41:32, 57000000, 58000000, 1000000, 1, 4.33
2017-09-22, 18:41:32, 58000000, 59000000, 1000000, 1, 2.16
2017-09-22, 18:41:32, 59000000, 60000000, 1000000, 1, -3.33
2017-09-22, 18:41:32, 60000000, 61000000, 1000000, 1, -2.24
2017-09-22, 18:41:32, 61000000, 62000000, 1000000, 1, 2.34
2017-09-22, 18:41:32, 62000000, 63000000, 1000000, 1, -1.45
2017-09-22, 18:41:32, 63000000, 64000000, 1000000, 1, 3.21
2017-09-22, 18:41:32, 64000000, 65000000, 1000000, 1, 4.63
2017-09-22, 18:41:32, 65000000, 66000000, 1000000, 1, 3.17
2017-09-22, 18:41:32, 66000000, 67000000, 1000000, 1, 0.75
2017-09-22, 18:41:32, 67000000, 68000000, 1000000, 1, 3.00
2017-09-22, 18:41:32, 68000000, 69000000, 1000000, 1, -0.61
2017-09-22, 18:41:32, 69000000, 70000000, 1000000, 1, -1.82
2017-09-22, 18:41:32, 70000000, 71000000, 1000000, 1, -0.61
2017-09-22, 18:41:32, 71000000, 72000000, 1000000, 1, 3.58
2017-09-22, 18:41:32, 72000000, 73000000, 1000000, 1, -1.63
2017-09-22, 18:41:32, 73000000, 74000000, 1000000, 1, -1.08
2017-09-22, 18:41:32, 74000000, 75000000, 1000000, 1, -3.30
2017-09-22, 18:41:32, 75000000, 76000000, 1000000, 1, -1.52
2017-09-22, 18:41:32, 76000000, 77000000, 1000000, 1, 2.40
2017-09-22, 18:41:32, 77000000, 78000000, 1000000, 1, 4.98
2017-09-22, 18:41:32, 78000000, 79000000, 1000000, 1, -0.22
2017-09-22, 18:41:32, 79000000, 80000000, 1000000, 1, 3.50
2017-09-22, 18:41:32, 80000000, 81000000, 1000000, 1, 1.14
2017-09-22, 18:41:32, 81000000, 82000000, 1000000, 1, -2.41
2017-09-22, 18:41:32, 82000000, 83000000, 1000000, 1, -2.08
